dispositivo,fecha,tipo_med,valor
2CF7F1C051100031,2024-05-15 01:23:56,4097,11.349
2CF7F1C051100031,2024-05-15 01:23:44,4097,11.349
2CF7F1C051100031,2024-05-15 01:18:59,4097,11.41
2CF7F1C051100031,2024-05-15 01:18:44,4097,11.41
2CF7F1C051100031,2024-05-15 01:18:34,4097,11.41
2CF7F1C051100031,2024-05-15 01:14:07,4097,11.48
2CF7F1C051100031,2024-05-15 01:13:52,4097,11.48
2CF7F1C051100031,2024-05-15 01:13:31,4097,11.48
2CF7F1C051100031,2024-05-15 01:08:52,4097,11.599
2CF7F1C051100031,2024-05-15 01:08:33,4097,11.599
2CF7F1C051100031,2024-05-15 01:08:21,4097,11.599
2CF7F1C051100031,2024-05-15 01:03:47,4097,11.66
2CF7F1C051100031,2024-05-15 01:03:20,4097,11.66
2CF7F1C051100031,2024-05-15 00:58:41,4097,11.69
2CF7F1C051100031,2024-05-15 00:58:24,4097,11.69
2CF7F1C051100031,2024-05-15 00:58:11,4097,11.69
2CF7F1C051100031,2024-05-15 00:53:44,4097,11.69
2CF7F1C051100031,2024-05-15 00:53:33,4097,11.69
2CF7F1C051100031,2024-05-15 00:53:12,4097,11.69
2CF7F1C051100031,2024-05-15 00:48:42,4097,11.69
2CF7F1C051100031,2024-05-15 00:48:26,4097,11.69
2CF7F1C051100031,2024-05-15 00:43:06,4097,11.66
2CF7F1C051100031,2024-05-15 00:42:57,4097,11.66
2CF7F1C051100031,2024-05-15 00:38:28,4097,11.63
2CF7F1C051100031,2024-05-15 00:38:20,4097,11.63
2CF7F1C051100031,2024-05-15 00:38:02,4097,11.63
2CF7F1C051100031,2024-05-15 00:33:29,4097,11.63
2CF7F1C051100031,2024-05-15 00:33:10,4097,11.63
2CF7F1C051100031,2024-05-15 00:33:00,4097,11.63
2CF7F1C051100031,2024-05-15 00:28:27,4097,11.63
2CF7F1C051100031,2024-05-15 00:28:14,4097,11.63
2CF7F1C051100031,2024-05-15 00:27:55,4097,11.63
2CF7F1C051100031,2024-05-15 00:23:15,4097,11.599
2CF7F1C051100031,2024-05-15 00:23:02,4097,11.599
2CF7F1C051100031,2024-05-15 00:18:25,4097,11.54
2CF7F1C051100031,2024-05-15 00:18:05,4097,11.54
2CF7F1C051100031,2024-05-15 00:17:52,4097,11.54
2CF7F1C051100031,2024-05-15 00:13:15,4097,11.48
2CF7F1C051100031,2024-05-15 00:13:07,4097,11.48
2CF7F1C051100031,2024-05-15 00:12:58,4097,11.48
2CF7F1C051100031,2024-05-15 00:08:31,4097,11.41
2CF7F1C051100031,2024-05-15 00:08:13,4097,11.41
2CF7F1C051100031,2024-05-15 00:07:58,4097,11.41
2CF7F1C051100031,2024-05-15 00:03:32,4097,11.41
2CF7F1C051100031,2024-05-15 00:03:13,4097,11.41
2CF7F1C051100031,2024-05-15 00:02:57,4097,11.41
2CF7F1C051100031,2024-05-14 23:58:26,4097,11.44
2CF7F1C051100031,2024-05-14 23:58:10,4097,11.44
2CF7F1C051100031,2024-05-14 23:57:53,4097,11.44
2CF7F1C051100031,2024-05-14 23:53:15,4097,11.509
2CF7F1C051100031,2024-05-14 23:53:02,4097,11.509
2CF7F1C051100031,2024-05-14 23:52:52,4097,11.509
2CF7F1C051100031,2024-05-14 23:48:13,4097,11.599
2CF7F1C051100031,2024-05-14 23:47:56,4097,11.599
2CF7F1C051100031,2024-05-14 23:47:46,4097,11.599
2CF7F1C051100031,2024-05-14 23:43:13,4097,11.66
2CF7F1C051100031,2024-05-14 23:43:00,4097,11.66
2CF7F1C051100031,2024-05-14 23:42:42,4097,11.66
2CF7F1C051100031,2024-05-14 23:38:10,4097,11.75
2CF7F1C051100031,2024-05-14 23:37:58,4097,11.75
2CF7F1C051100031,2024-05-14 23:37:37,4097,11.75
2CF7F1C051100031,2024-05-14 23:33:05,4097,11.84
2CF7F1C051100031,2024-05-14 23:32:54,4097,11.84
2CF7F1C051100031,2024-05-14 23:32:40,4097,11.84
2CF7F1C051100031,2024-05-14 23:28:10,4097,11.969
2CF7F1C051100031,2024-05-14 23:27:49,4097,11.969
2CF7F1C051100031,2024-05-14 23:22:59,4097,12.09
2CF7F1C051100031,2024-05-14 23:22:47,4097,12.09
2CF7F1C051100031,2024-05-14 23:22:28,4097,12.09
2CF7F1C051100031,2024-05-14 23:18:07,4097,12.179
2CF7F1C051100031,2024-05-14 23:17:50,4097,12.179
2CF7F1C051100031,2024-05-14 23:17:30,4097,12.179
2CF7F1C051100031,2024-05-14 23:12:58,4097,12.21
2CF7F1C051100031,2024-05-14 23:12:49,4097,12.21
2CF7F1C051100031,2024-05-14 23:12:30,4097,12.21
2CF7F1C051100031,2024-05-14 23:07:50,4097,12.24
2CF7F1C051100031,2024-05-14 23:07:34,4097,12.24
2CF7F1C051100031,2024-05-14 23:07:23,4097,12.24
2CF7F1C051100031,2024-05-14 23:02:43,4097,12.269
2CF7F1C051100031,2024-05-14 23:02:26,4097,12.269
2CF7F1C051100031,2024-05-14 23:02:13,4097,12.269
2CF7F1C051100031,2024-05-14 22:57:46,4097,12.269
2CF7F1C051100031,2024-05-14 22:57:27,4097,12.269
2CF7F1C051100031,2024-05-14 22:57:13,4097,12.269
2CF7F1C051100031,2024-05-14 22:52:46,4097,12.24
2CF7F1C051100031,2024-05-14 22:52:27,4097,12.24
2CF7F1C051100031,2024-05-14 22:52:07,4097,12.24
2CF7F1C051100031,2024-05-14 22:47:30,4097,12.179
2CF7F1C051100031,2024-05-14 22:47:14,4097,12.179
2CF7F1C051100031,2024-05-14 22:47:01,4097,12.179
2CF7F1C051100031,2024-05-14 22:42:24,4097,12.12
2CF7F1C051100031,2024-05-14 22:42:09,4097,12.12
2CF7F1C051100031,2024-05-14 22:41:57,4097,12.12
2CF7F1C051100031,2024-05-14 22:37:07,4097,12.09
2CF7F1C051100031,2024-05-14 22:32:25,4097,12.12
2CF7F1C051100031,2024-05-14 22:32:10,4097,12.12
2CF7F1C051100031,2024-05-14 22:32:01,4097,12.12
2CF7F1C051100031,2024-05-14 22:27:28,4097,12.179
2CF7F1C051100031,2024-05-14 22:27:19,4097,12.179
2CF7F1C051100031,2024-05-14 22:26:59,4097,12.179
2CF7F1C051100031,2024-05-14 22:22:07,4097,12.24
2CF7F1C051100031,2024-05-14 22:21:58,4097,12.24
2CF7F1C051100031,2024-05-14 22:21:44,4097,12.24
2CF7F1C051100031,2024-05-14 22:17:13,4097,12.36
2CF7F1C051100031,2024-05-14 22:17:00,4097,12.36
2CF7F1C051100031,2024-05-14 22:16:45,4097,12.36
2CF7F1C051100031,2024-05-14 22:11:53,4097,12.48
2CF7F1C051100031,2024-05-14 22:11:44,4097,12.48
2CF7F1C051100031,2024-05-14 22:11:34,4097,12.48
2CF7F1C051100031,2024-05-14 22:07:06,4097,12.599
2CF7F1C051100031,2024-05-14 22:06:53,4097,12.599
2CF7F1C051100031,2024-05-14 22:06:37,4097,12.599
2CF7F1C051100031,2024-05-14 22:02:02,4097,12.759
2CF7F1C051100031,2024-05-14 22:01:47,4097,12.759
2CF7F1C051100031,2024-05-14 22:01:30,4097,12.759
2CF7F1C051100031,2024-05-14 21:56:53,4097,12.88
2CF7F1C051100031,2024-05-14 21:56:42,4097,12.88
2CF7F1C051100031,2024-05-14 21:56:22,4097,12.88
2CF7F1C051100031,2024-05-14 21:51:51,4097,12.969
2CF7F1C051100031,2024-05-14 21:51:30,4097,12.969
2CF7F1C051100031,2024-05-14 21:51:15,4097,12.969
2CF7F1C051100031,2024-05-14 21:46:51,4097,13.059
2CF7F1C051100031,2024-05-14 21:46:37,4097,13.059
2CF7F1C051100031,2024-05-14 21:46:15,4097,13.059
2CF7F1C051100031,2024-05-14 21:41:35,4097,13.09
2CF7F1C051100031,2024-05-14 21:41:19,4097,13.09
2CF7F1C051100031,2024-05-14 21:41:02,4097,13.09
2CF7F1C051100031,2024-05-14 21:36:23,4097,13.15
2CF7F1C051100031,2024-05-14 21:36:09,4097,13.15
2CF7F1C051100031,2024-05-14 21:35:59,4097,13.15
2CF7F1C051100031,2024-05-14 21:31:25,4097,13.21
2CF7F1C051100031,2024-05-14 21:31:17,4097,13.21
2CF7F1C051100031,2024-05-14 21:31:02,4097,13.21
2CF7F1C051100031,2024-05-14 21:26:31,4097,13.259
2CF7F1C051100031,2024-05-14 21:26:05,4097,13.259
2CF7F1C051100031,2024-05-14 21:21:27,4097,13.29
2CF7F1C051100031,2024-05-14 21:21:09,4097,13.29
2CF7F1C051100031,2024-05-14 21:20:59,4097,13.29
2CF7F1C051100031,2024-05-14 21:15:57,4097,13.32
2CF7F1C051100031,2024-05-14 21:11:29,4097,13.29
2CF7F1C051100031,2024-05-14 21:11:15,4097,13.29
2CF7F1C051100031,2024-05-14 21:10:58,4097,13.29
2CF7F1C051100031,2024-05-14 21:06:23,4097,13.259
2CF7F1C051100031,2024-05-14 21:06:13,4097,13.259
2CF7F1C051100031,2024-05-14 21:05:54,4097,13.259
2CF7F1C051100031,2024-05-14 21:01:28,4097,13.23
2CF7F1C051100031,2024-05-14 21:01:12,4097,13.23
2CF7F1C051100031,2024-05-14 21:00:59,4097,13.23
2CF7F1C051100031,2024-05-14 20:56:23,4097,13.179
2CF7F1C051100031,2024-05-14 20:55:59,4097,13.179
2CF7F1C051100031,2024-05-14 20:51:26,4097,13.12
2CF7F1C051100031,2024-05-14 20:51:10,4097,13.12
2CF7F1C051100031,2024-05-14 20:50:55,4097,13.12
2CF7F1C051100031,2024-05-14 20:46:17,4097,13.059
2CF7F1C051100031,2024-05-14 20:45:47,4097,13.059
2CF7F1C051100031,2024-05-14 20:41:20,4097,13.09
2CF7F1C051100031,2024-05-14 20:41:01,4097,13.09
2CF7F1C051100031,2024-05-14 20:40:45,4097,13.09
2CF7F1C051100031,2024-05-14 20:36:27,4097,13.12
2CF7F1C051100031,2024-05-14 20:35:49,4097,13.12
2CF7F1C051100031,2024-05-14 20:31:13,4097,13.179
2CF7F1C051100031,2024-05-14 20:30:59,4097,13.179
2CF7F1C051100031,2024-05-14 20:30:49,4097,13.179
2CF7F1C051100031,2024-05-14 20:26:12,4097,13.23
2CF7F1C051100031,2024-05-14 20:25:53,4097,13.23
2CF7F1C051100031,2024-05-14 20:25:43,4097,13.23
2CF7F1C051100031,2024-05-14 20:21:04,4097,13.29
2CF7F1C051100031,2024-05-14 20:20:55,4097,13.29
2CF7F1C051100031,2024-05-14 20:20:46,4097,13.29
2CF7F1C051100031,2024-05-14 20:16:07,4097,13.349
2CF7F1C051100031,2024-05-14 20:15:56,4097,13.349
2CF7F1C051100031,2024-05-14 20:15:38,4097,13.349
2CF7F1C051100031,2024-05-14 20:10:59,4097,13.44
2CF7F1C051100031,2024-05-14 20:10:49,4097,13.44
2CF7F1C051100031,2024-05-14 20:10:33,4097,13.44
2CF7F1C051100031,2024-05-14 20:06:00,4097,13.53
2CF7F1C051100031,2024-05-14 20:05:39,4097,13.53
2CF7F1C051100031,2024-05-14 20:05:26,4097,13.53
2CF7F1C051100031,2024-05-14 20:00:56,4097,13.62
2CF7F1C051100031,2024-05-14 20:00:42,4097,13.62
2CF7F1C051100031,2024-05-14 20:00:33,4097,13.62
2CF7F1C051100031,2024-05-14 19:55:53,4097,13.74
2CF7F1C051100031,2024-05-14 19:55:44,4097,13.74
2CF7F1C051100031,2024-05-14 19:55:30,4097,13.74
2CF7F1C051100031,2024-05-14 19:50:51,4097,13.889
2CF7F1C051100031,2024-05-14 19:50:32,4097,13.889
2CF7F1C051100031,2024-05-14 19:50:20,4097,13.889
2CF7F1C051100031,2024-05-14 19:45:46,4097,14
2CF7F1C051100031,2024-05-14 19:45:33,4097,14
2CF7F1C051100031,2024-05-14 19:45:13,4097,14
2CF7F1C051100031,2024-05-14 19:40:39,4097,14.09
2CF7F1C051100031,2024-05-14 19:40:24,4097,14.09
2CF7F1C051100031,2024-05-14 19:40:12,4097,14.09
2CF7F1C051100031,2024-05-14 19:35:37,4097,14.21
2CF7F1C051100031,2024-05-14 19:35:28,4097,14.21
2CF7F1C051100031,2024-05-14 19:35:09,4097,14.21
2CF7F1C051100031,2024-05-14 19:30:36,4097,14.389
2CF7F1C051100031,2024-05-14 19:30:15,4097,14.389
2CF7F1C051100031,2024-05-14 19:30:05,4097,14.389
2CF7F1C051100031,2024-05-14 19:25:26,4097,14.589
2CF7F1C051100031,2024-05-14 19:25:14,4097,14.589
2CF7F1C051100031,2024-05-14 19:25:04,4097,14.589
2CF7F1C051100031,2024-05-14 19:20:32,4097,14.79
2CF7F1C051100031,2024-05-14 19:20:21,4097,14.79
2CF7F1C051100031,2024-05-14 19:20:02,4097,14.79
2CF7F1C051100031,2024-05-14 19:15:22,4097,14.94
2CF7F1C051100031,2024-05-14 19:15:07,4097,14.94
2CF7F1C051100031,2024-05-14 19:14:56,4097,14.94
2CF7F1C051100031,2024-05-14 19:10:22,4097,15.019
2CF7F1C051100031,2024-05-14 19:10:05,4097,15.019
2CF7F1C051100031,2024-05-14 19:09:45,4097,15.019
2CF7F1C051100031,2024-05-14 19:05:00,4097,15.139
2CF7F1C051100031,2024-05-14 19:04:49,4097,15.139
2CF7F1C051100031,2024-05-14 19:04:38,4097,15.139
2CF7F1C051100031,2024-05-14 19:00:03,4097,15.2
2CF7F1C051100031,2024-05-14 18:59:52,4097,15.2
2CF7F1C051100031,2024-05-14 18:59:36,4097,15.2
2CF7F1C051100031,2024-05-14 18:54:56,4097,15.339
2CF7F1C051100031,2024-05-14 18:54:42,4097,15.339
2CF7F1C051100031,2024-05-14 18:54:32,4097,15.339
2CF7F1C051100031,2024-05-14 18:49:58,4097,15.48
2CF7F1C051100031,2024-05-14 18:49:42,4097,15.48
2CF7F1C051100031,2024-05-14 18:49:33,4097,15.48
2CF7F1C051100031,2024-05-14 18:44:32,4097,15.65
2CF7F1C051100031,2024-05-14 18:44:21,4097,15.65
2CF7F1C051100031,2024-05-14 18:39:25,4097,15.849
2CF7F1C051100031,2024-05-14 18:39:12,4097,15.849
2CF7F1C051100031,2024-05-14 18:34:46,4097,16.049
2CF7F1C051100031,2024-05-14 18:34:29,4097,16.049
2CF7F1C051100031,2024-05-14 18:34:10,4097,16.049
2CF7F1C051100031,2024-05-14 18:29:38,4097,16.279
2CF7F1C051100031,2024-05-14 18:29:20,4097,16.279
2CF7F1C051100031,2024-05-14 18:29:08,4097,16.279
2CF7F1C051100031,2024-05-14 18:24:19,4097,16.48
2CF7F1C051100031,2024-05-14 18:24:01,4097,16.48
2CF7F1C051100031,2024-05-14 18:19:28,4097,16.67
2CF7F1C051100031,2024-05-14 18:19:19,4097,16.67
2CF7F1C051100031,2024-05-14 18:19:08,4097,16.67
2CF7F1C051100031,2024-05-14 18:14:20,4097,16.9
2CF7F1C051100031,2024-05-14 18:14:11,4097,16.9
2CF7F1C051100031,2024-05-14 18:14:03,4097,16.9
2CF7F1C051100031,2024-05-14 18:09:28,4097,17.06
2CF7F1C051100031,2024-05-14 18:08:58,4097,17.06
2CF7F1C051100031,2024-05-14 18:04:33,4097,17.31
2CF7F1C051100031,2024-05-14 18:04:15,4097,17.31
2CF7F1C051100031,2024-05-14 17:59:31,4097,17.56
2CF7F1C051100031,2024-05-14 17:59:04,4097,17.56
2CF7F1C051100031,2024-05-14 17:54:25,4097,17.779
2CF7F1C051100031,2024-05-14 17:54:13,4097,17.779
2CF7F1C051100031,2024-05-14 17:54:00,4097,17.779
2CF7F1C051100031,2024-05-14 17:49:36,4097,17.92
2CF7F1C051100031,2024-05-14 17:49:17,4097,17.92
2CF7F1C051100031,2024-05-14 17:48:59,4097,17.92
2CF7F1C051100031,2024-05-14 17:44:20,4097,18.029
2CF7F1C051100031,2024-05-14 17:44:06,4097,18.029
2CF7F1C051100031,2024-05-14 17:43:53,4097,18.029
2CF7F1C051100031,2024-05-14 17:39:08,4097,18.109
2CF7F1C051100031,2024-05-14 17:38:56,4097,18.109
2CF7F1C051100031,2024-05-14 17:34:20,4097,18.14
2CF7F1C051100031,2024-05-14 17:34:07,4097,18.14
2CF7F1C051100031,2024-05-14 17:33:57,4097,18.14
2CF7F1C051100031,2024-05-14 17:29:08,4097,18.109
2CF7F1C051100031,2024-05-14 17:28:59,4097,18.109
2CF7F1C051100031,2024-05-14 17:28:46,4097,18.109
2CF7F1C051100031,2024-05-14 17:24:07,4097,18.359
2CF7F1C051100031,2024-05-14 17:23:58,4097,18.359
2CF7F1C051100031,2024-05-14 17:23:48,4097,18.359
2CF7F1C051100031,2024-05-14 17:19:12,4097,18.66
2CF7F1C051100031,2024-05-14 17:18:55,4097,18.66
2CF7F1C051100031,2024-05-14 17:18:44,4097,18.66
2CF7F1C051100031,2024-05-14 17:14:05,4097,18.869
2CF7F1C051100031,2024-05-14 17:13:51,4097,18.869
2CF7F1C051100031,2024-05-14 17:13:37,4097,18.869
2CF7F1C051100031,2024-05-14 17:09:08,4097,19.039
2CF7F1C051100031,2024-05-14 17:08:35,4097,19.039
2CF7F1C051100031,2024-05-14 17:04:12,4097,19.14
2CF7F1C051100031,2024-05-14 17:03:57,4097,19.14
2CF7F1C051100031,2024-05-14 17:03:40,4097,19.14
2CF7F1C051100031,2024-05-14 16:59:10,4097,19.25
2CF7F1C051100031,2024-05-14 16:58:55,4097,19.25
2CF7F1C051100031,2024-05-14 16:58:38,4097,19.25
2CF7F1C051100031,2024-05-14 16:53:59,4097,19.39
2CF7F1C051100031,2024-05-14 16:53:47,4097,19.39
2CF7F1C051100031,2024-05-14 16:53:31,4097,19.39
2CF7F1C051100031,2024-05-14 16:48:51,4097,19.57
2CF7F1C051100031,2024-05-14 16:48:34,4097,19.57
2CF7F1C051100031,2024-05-14 16:48:22,4097,19.57
2CF7F1C051100031,2024-05-14 16:43:50,4097,19.84
2CF7F1C051100031,2024-05-14 16:43:38,4097,19.84
2CF7F1C051100031,2024-05-14 16:43:20,4097,19.84
2CF7F1C051100031,2024-05-14 16:38:33,4097,20.13
2CF7F1C051100031,2024-05-14 16:38:17,4097,20.13
2CF7F1C051100031,2024-05-14 16:33:36,4097,20.24
2CF7F1C051100031,2024-05-14 16:33:25,4097,20.24
2CF7F1C051100031,2024-05-14 16:33:11,4097,20.24
2CF7F1C051100031,2024-05-14 16:28:41,4097,20.369
2CF7F1C051100031,2024-05-14 16:28:25,4097,20.369
2CF7F1C051100031,2024-05-14 16:28:07,4097,20.369
2CF7F1C051100031,2024-05-14 16:23:35,4097,20.63
2CF7F1C051100031,2024-05-14 16:23:24,4097,20.63
2CF7F1C051100031,2024-05-14 16:23:03,4097,20.63
2CF7F1C051100031,2024-05-14 16:18:35,4097,21.13
2CF7F1C051100031,2024-05-14 16:18:14,4097,21.13
2CF7F1C051100031,2024-05-14 16:17:59,4097,21.13
2CF7F1C051100031,2024-05-14 16:13:28,4097,21.63
2CF7F1C051100031,2024-05-14 16:13:10,4097,21.63
2CF7F1C051100031,2024-05-14 16:12:58,4097,21.63
2CF7F1C051100031,2024-05-14 16:08:23,4097,21.859
2CF7F1C051100031,2024-05-14 16:08:10,4097,21.859
2CF7F1C051100031,2024-05-14 16:07:50,4097,21.859
2CF7F1C051100031,2024-05-14 16:03:23,4097,21.91
2CF7F1C051100031,2024-05-14 16:03:04,4097,21.91
2CF7F1C051100031,2024-05-14 16:02:45,4097,21.91
2CF7F1C051100031,2024-05-14 15:58:14,4097,22.17
2CF7F1C051100031,2024-05-14 15:58:01,4097,22.17
2CF7F1C051100031,2024-05-14 15:57:47,4097,22.17
2CF7F1C051100031,2024-05-14 15:53:07,4097,22.609
2CF7F1C051100031,2024-05-14 15:52:50,4097,22.609
2CF7F1C051100031,2024-05-14 15:52:40,4097,22.609
2CF7F1C051100031,2024-05-14 15:48:08,4097,23.05
2CF7F1C051100031,2024-05-14 15:47:52,4097,23.05
2CF7F1C051100031,2024-05-14 15:47:35,4097,23.05
2CF7F1C051100031,2024-05-14 15:43:04,4097,23.43
2CF7F1C051100031,2024-05-14 15:42:46,4097,23.43
2CF7F1C051100031,2024-05-14 15:42:32,4097,23.43
2CF7F1C051100031,2024-05-14 15:37:49,4097,23.81
2CF7F1C051100031,2024-05-14 15:37:39,4097,23.81
2CF7F1C051100031,2024-05-14 15:37:28,4097,23.81
2CF7F1C051100031,2024-05-14 15:32:48,4097,24.16
2CF7F1C051100031,2024-05-14 15:32:32,4097,24.16
2CF7F1C051100031,2024-05-14 15:32:18,4097,24.16
2CF7F1C051100031,2024-05-14 15:27:51,4097,24.67
2CF7F1C051100031,2024-05-14 15:27:37,4097,24.67
2CF7F1C051100031,2024-05-14 15:27:19,4097,24.67
2CF7F1C051100031,2024-05-14 15:22:45,4097,25.24
2CF7F1C051100031,2024-05-14 15:22:30,4097,25.24
2CF7F1C051100031,2024-05-14 15:22:11,4097,25.24
2CF7F1C051100031,2024-05-14 15:17:33,4097,26.039
2CF7F1C051100031,2024-05-14 15:17:23,4097,26.039
2CF7F1C051100031,2024-05-14 15:17:10,4097,26.039
2CF7F1C051100031,2024-05-14 15:12:23,4097,26.41
2CF7F1C051100031,2024-05-14 15:12:16,4097,26.41
2CF7F1C051100031,2024-05-14 15:12:02,4097,26.41
2CF7F1C051100031,2024-05-14 15:07:38,4097,26.859
2CF7F1C051100031,2024-05-14 15:07:25,4097,26.859
2CF7F1C051100031,2024-05-14 15:07:07,4097,26.859
2CF7F1C051100031,2024-05-14 15:02:31,4097,27.519
2CF7F1C051100031,2024-05-14 15:02:20,4097,27.519
2CF7F1C051100031,2024-05-14 15:02:01,4097,27.519
2CF7F1C051100031,2024-05-14 14:57:26,4097,28.039
2CF7F1C051100031,2024-05-14 14:57:18,4097,28.039
2CF7F1C051100031,2024-05-14 14:57:00,4097,28.039
2CF7F1C051100031,2024-05-14 14:52:31,4097,28.38
2CF7F1C051100031,2024-05-14 14:52:12,4097,28.38
2CF7F1C051100031,2024-05-14 14:51:59,4097,28.38
2CF7F1C051100031,2024-05-14 14:47:26,4097,28.23
2CF7F1C051100031,2024-05-14 14:47:14,4097,28.23
2CF7F1C051100031,2024-05-14 14:47:01,4097,28.23
2CF7F1C051100031,2024-05-14 14:42:28,4097,28.31
2CF7F1C051100031,2024-05-14 14:42:09,4097,28.31
2CF7F1C051100031,2024-05-14 14:41:53,4097,28.31
2CF7F1C051100031,2024-05-14 14:37:20,4097,28.09
2CF7F1C051100031,2024-05-14 14:37:11,4097,28.09
2CF7F1C051100031,2024-05-14 14:36:56,4097,28.09
2CF7F1C051100031,2024-05-14 14:32:34,4097,27.84
2CF7F1C051100031,2024-05-14 14:32:19,4097,27.84
2CF7F1C051100031,2024-05-14 14:32:00,4097,27.84
2CF7F1C051100031,2024-05-14 14:27:28,4097,27.619
2CF7F1C051100031,2024-05-14 14:27:12,4097,27.619
2CF7F1C051100031,2024-05-14 14:26:58,4097,27.619
2CF7F1C051100031,2024-05-14 14:22:16,4097,27.599
2CF7F1C051100031,2024-05-14 14:22:01,4097,27.599
2CF7F1C051100031,2024-05-14 14:21:45,4097,27.599
2CF7F1C051100031,2024-05-14 14:17:09,4097,27.74
2CF7F1C051100031,2024-05-14 14:16:58,4097,27.74
2CF7F1C051100031,2024-05-14 14:16:45,4097,27.74
2CF7F1C051100031,2024-05-14 14:12:16,4097,28.039
2CF7F1C051100031,2024-05-14 14:12:00,4097,28.039
2CF7F1C051100031,2024-05-14 14:11:42,4097,28.039
2CF7F1C051100031,2024-05-14 14:07:24,4097,28.5
2CF7F1C051100031,2024-05-14 14:07:06,4097,28.5
2CF7F1C051100031,2024-05-14 14:06:46,4097,28.5
2CF7F1C051100031,2024-05-14 14:02:03,4097,28.38
2CF7F1C051100031,2024-05-14 14:01:52,4097,28.38
2CF7F1C051100031,2024-05-14 14:01:41,4097,28.38
2CF7F1C051100031,2024-05-14 13:57:07,4097,27.89
2CF7F1C051100031,2024-05-14 13:56:54,4097,27.89
2CF7F1C051100031,2024-05-14 13:56:36,4097,27.89
2CF7F1C051100031,2024-05-14 13:51:56,4097,27.279
2CF7F1C051100031,2024-05-14 13:51:39,4097,27.279
2CF7F1C051100031,2024-05-14 13:47:05,4097,26.83
2CF7F1C051100031,2024-05-14 13:46:50,4097,26.83
2CF7F1C051100031,2024-05-14 13:46:35,4097,26.83
2CF7F1C051100031,2024-05-14 13:41:49,4097,26.59
2CF7F1C051100031,2024-05-14 13:41:38,4097,26.59
2CF7F1C051100031,2024-05-14 13:41:24,4097,26.59
2CF7F1C051100031,2024-05-14 13:37:03,4097,26.609
2CF7F1C051100031,2024-05-14 13:36:45,4097,26.609
2CF7F1C051100031,2024-05-14 13:36:28,4097,26.609
2CF7F1C051100031,2024-05-14 13:31:54,4097,26.609
2CF7F1C051100031,2024-05-14 13:31:34,4097,26.609
2CF7F1C051100031,2024-05-14 13:31:15,4097,26.609
2CF7F1C051100031,2024-05-14 13:26:54,4097,26.41
2CF7F1C051100031,2024-05-14 13:26:34,4097,26.41
2CF7F1C051100031,2024-05-14 13:26:17,4097,26.41
2CF7F1C051100031,2024-05-14 13:21:41,4097,26.039
2CF7F1C051100031,2024-05-14 13:21:24,4097,26.039
2CF7F1C051100031,2024-05-14 13:21:07,4097,26.039
2CF7F1C051100031,2024-05-14 13:16:47,4097,25.74
2CF7F1C051100031,2024-05-14 13:16:28,4097,25.74
2CF7F1C051100031,2024-05-14 13:16:09,4097,25.74
2CF7F1C051100031,2024-05-14 13:11:37,4097,25.24
2CF7F1C051100031,2024-05-14 13:11:20,4097,25.24
2CF7F1C051100031,2024-05-14 13:11:05,4097,25.24
2CF7F1C051100031,2024-05-14 13:06:44,4097,24.67
2CF7F1C051100031,2024-05-14 13:06:24,4097,24.67
2CF7F1C051100031,2024-05-14 13:06:04,4097,24.67
2CF7F1C051100031,2024-05-14 13:01:13,4097,24.92
2CF7F1C051100031,2024-05-14 13:00:53,4097,24.92
2CF7F1C051100031,2024-05-14 12:56:23,4097,25.89
2CF7F1C051100031,2024-05-14 12:56:04,4097,25.89
2CF7F1C051100031,2024-05-14 12:55:44,4097,25.89
2CF7F1C051100031,2024-05-14 12:50:49,4097,26.41
2CF7F1C051100031,2024-05-14 12:50:40,4097,26.41
2CF7F1C051100031,2024-05-14 12:45:44,4097,26.14
2CF7F1C051100031,2024-05-14 12:41:11,4097,25.789
2CF7F1C051100031,2024-05-14 12:40:52,4097,25.789
2CF7F1C051100031,2024-05-14 12:40:41,4097,25.789
2CF7F1C051100031,2024-05-14 12:36:08,4097,25.39
2CF7F1C051100031,2024-05-14 12:35:52,4097,25.39
2CF7F1C051100031,2024-05-14 12:35:32,4097,25.39
2CF7F1C051100031,2024-05-14 12:30:52,4097,25.22
2CF7F1C051100031,2024-05-14 12:30:41,4097,25.22
2CF7F1C051100031,2024-05-14 12:30:29,4097,25.22
2CF7F1C051100031,2024-05-14 12:26:04,4097,25.64
2CF7F1C051100031,2024-05-14 12:25:51,4097,25.64
2CF7F1C051100031,2024-05-14 12:25:29,4097,25.64
2CF7F1C051100031,2024-05-14 12:20:52,4097,26.289
2CF7F1C051100031,2024-05-14 12:20:32,4097,26.289
2CF7F1C051100031,2024-05-14 12:20:19,4097,26.289
2CF7F1C051100031,2024-05-14 12:15:47,4097,26.73
2CF7F1C051100031,2024-05-14 12:15:31,4097,26.73
2CF7F1C051100031,2024-05-14 12:15:16,4097,26.73
2CF7F1C051100031,2024-05-14 12:10:33,4097,26.66
2CF7F1C051100031,2024-05-14 12:10:16,4097,26.66
2CF7F1C051100031,2024-05-14 12:10:06,4097,26.66
2CF7F1C051100031,2024-05-14 12:05:42,4097,26.41
2CF7F1C051100031,2024-05-14 12:05:24,4097,26.41
2CF7F1C051100031,2024-05-14 12:05:13,4097,26.41
2CF7F1C051100031,2024-05-14 12:00:35,4097,26.22
2CF7F1C051100031,2024-05-14 12:00:26,4097,26.22
