ph,es_dia
11.07,0
11.07,0
11.07,0
11.099,0
11.099,0
11.099,0
11.099,0
11.099,0
11.099,0
11.099,0
11.099,0
11.099,0
11.07,0
11.07,0
11.07,0
11.07,0
11.07,0
11.04,0
11.04,0
11.01,0
11.01,0
11.01,0
10.98,0
10.98,0
10.98,0
10.98,0
10.98,0
10.98,0
10.98,0
10.98,0
10.98,0
10.98,0
10.98,0
10.98,0
11.04,0
11.04,0
11.04,0
11.07,0
11.07,0
11.17,0
11.17,0
11.17,0
11.259,0
11.259,0
11.259,0
11.38,0
11.44,0
11.44,0
11.44,0
11.48,0
11.48,0
11.48,0
11.54,0
11.54,0
11.57,0
11.57,0
11.57,0
11.63,0
11.63,0
11.63,0
11.69,0
11.69,0
11.69,0
11.719,0
11.719,0
11.719,0
11.719,0
11.719,0
11.719,0
11.719,0
11.719,0
11.719,0
11.719,0
11.75,0
11.75,0
11.78,0
11.78,0
11.78,0
11.809,0
11.809,0
11.84,0
11.84,0
11.88,0
11.88,0
11.88,0
11.94,0
11.94,0
11.94,0
11.94,0
11.94,0
11.94,0
11.94,0
11.94,0
11.94,0
11.94,0
11.94,0
11.91,0
11.91,0
11.88,0
11.88,0
11.88,0
11.84,0
11.84,0
11.84,0
11.809,0
11.809,0
11.78,0
11.78,0
11.75,0
11.75,0
11.75,0
11.69,0
11.69,0
11.66,0
11.66,0
11.66,0
11.69,0
11.69,0
11.809,0
11.809,0
11.809,0
11.94,0
11.94,0
11.94,0
12.09,0
12.21,0
12.21,0
12.21,0
12.3,0
12.3,0
12.3,0
12.33,0
12.33,0
12.33,0
12.33,0
12.3,0
12.3,0
12.3,0
12.269,0
12.269,0
12.269,0
12.24,0
12.24,0
12.24,0
12.24,0
12.24,0
12.24,0
12.24,0
12.24,0
12.24,0
12.24,0
12.24,0
12.24,0
12.269,0
12.269,0
12.269,0
12.33,0
12.33,0
12.45,0
12.54,0
12.54,0
12.54,0
12.599,0
12.599,0
12.599,0
12.639,0
12.639,0
12.639,0
12.67,0
12.67,0
12.67,0
12.73,0
12.73,0
12.73,0
12.79,0
12.79,0
12.79,0
12.88,0
12.88,0
12.88,0
12.91,0
12.91,0
12.91,0
12.91,0
12.91,0
12.91,0
12.91,0
12.88,0
12.88,0
12.88,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.849,0
12.88,0
12.88,0
12.88,0
12.88,0
12.88,0
12.88,0
12.88,0
12.88,0
12.88,0
12.88,0
12.88,0
12.969,0
12.969,0
13.09,0
13.09,0
13.23,0
13.23,0
13.23,0
13.38,0
13.38,0
13.38,0
13.5,0
13.5,0
13.5,0
13.59,0
13.59,0
13.59,0
13.65,0
13.65,0
13.65,0
13.71,0
13.71,0
13.71,0
13.799,0
13.799,0
13.799,0
13.889,0
13.889,0
13.889,0
13.98,0
13.98,0
13.98,0
14.059,0
14.059,0
14.059,0
14.15,0
14.15,0
14.15,0
14.179,0
14.179,0
14.179,0
14.269,0
14.269,0
14.269,0
14.33,0
14.33,0
14.33,0
14.389,0
14.389,0
14.389,0
14.5,0
14.5,0
14.5,0
14.589,0
14.589,0
14.71,0
14.71,0
14.71,0
14.759,0
14.759,0
14.759,0
14.849,0
14.849,0
14.849,0
14.94,0
14.94,0
14.94,0
15.049,0
15.049,0
15.049,0
15.17,0
15.17,0
15.17,0
15.28,0
15.28,0
15.28,0
15.37,0
15.37,0
15.48,0
15.48,0
15.48,0
15.57,0
15.57,0
15.57,0
15.679,0
15.679,0
15.679,0
15.799,0
15.799,0
15.799,0
15.91,0
15.91,0
16.0,0
16.0,0
16.109,0
16.17,0
16.17,0
16.17,0
16.219,0
16.219,0
16.219,0
16.25,0
16.25,0
16.359,0
16.359,0
16.359,0
16.5,0
16.5,0
16.5,0
16.67,0
16.67,0
16.67,0
16.9,0
16.9,0
16.9,0
17.09,1
17.09,1
17.09,1
17.34,1
17.34,1
17.34,1
17.529,1
17.529,1
17.529,1
17.76,1
17.76,1
17.76,1
18.0,1
18.0,1
18.25,1
18.25,1
18.25,1
18.52,1
18.52,1
18.52,1
18.85,1
18.85,1
18.85,1
19.199,1
19.199,1
19.199,1
19.47,1
19.47,1
19.47,1
19.55,1
19.55,1
19.57,1
19.57,1
19.57,1
19.6,1
19.6,1
19.6,1
19.68,1
19.68,1
19.89,1
19.89,1
20.24,1
20.24,1
20.24,1
20.66,1
20.66,1
20.66,1
21.0,1
21.0,1
21.26,1
21.529,1
21.529,1
21.529,1
21.89,1
21.89,1
21.89,1
22.33,1
22.33,1
22.33,1
22.56,1
22.56,1
22.56,1
22.71,1
22.71,1
22.71,1
22.869,1
22.869,1
22.869,1
23.07,1
23.07,1
23.07,1
23.199,1
23.199,1
23.199,1
23.33,1
23.33,1
23.33,1
23.56,1
23.56,1
23.81,1
23.81,1
24.01,1
24.01,1
24.01,1
24.06,1
24.06,1
24.06,1
23.99,1
23.99,1
23.99,1
23.89,1
23.89,1
23.96,1
23.96,1
23.96,1
24.24,1
24.24,1
24.24,1
24.689,1
24.689,1
24.689,1
25.14,1
25.369,1
25.369,1
25.369,1
25.39,1
25.39,1
25.39,1
25.289,1
25.289,1
25.17,1
25.17,1
25.17,1
25.189,1
25.189,1
25.189,1
25.07,1
25.07,1
25.07,1
24.939,1
24.939,1
24.939,1
24.97,1
24.97,1
24.97,1
25.189,1
25.189,1
25.189,1
25.49,1
25.49,1
25.49,1
25.97,1
25.97,1
25.97,1
26.539,1
26.539,1
26.539,1
27.25,1
27.25,1
27.25,1
28.16,1
28.16,1
28.16,1
28.939,1
28.939,1
28.939,1
29.179,1
29.179,1
29.179,1
29.039,1
29.039,1
29.039,1
28.55,1
28.55,1
28.55,1
28.06,1
28.06,1
28.06,1
27.47,1
27.47,1
27.47,1
27.42,1
27.42,1
27.42,1
27.4,1
27.4,1
27.4,1
27.449,1
27.449,1
27.449,1
27.47,1
27.47,1
27.47,1
27.47,1
27.47,1
27.47,1
27.64,1
27.64,1
28.01,1
28.01,1
28.01,1
28.13,1
28.13,1
28.13,1
28.26,1
28.26,1
28.26,1
28.519,1
28.519,1
28.519,1
28.519,1
28.519,1
28.519,1
28.26,1
28.26,1
28.26,1
27.64,1
27.64,1
27.64,1
26.83,1
26.83,1
26.83,1
26.22,1
26.22,1
26.22,1
26.22,1
26.22,1
26.22,1
26.22,1
26.22,1
26.22,1
26.22,1
26.22,1
26.22,1
25.82,1
25.82,1
25.82,1
25.039,1
25.039,1
25.039,1
24.06,1
24.06,1
24.06,1
23.33,1
23.33,1
23.25,1
23.25,1
23.25,1
23.3,1
23.3,1
22.71,1
22.71,1
22.71,1
22.279,1
22.279,1
22.279,1
22.25,1
22.25,1
22.25,1
21.81,1
21.81,1
21.34,1
21.34,1
21.06,1
21.06,1
21.06,1
21.06,1
21.06,1
21.06,1
21.08,1
21.08,1
21.08,1
20.98,1
20.98,1
20.98,1
20.789,1
20.789,1
20.82,1
20.82,1
20.82,1
21.029,1
21.029,1
21.029,1
21.21,1
21.21,1
21.21,1
20.77,1
20.77,1
20.77,1
20.21,1
20.21,1
20.21,1
19.76,1
19.76,1
19.76,1
19.55,1
19.47,1
19.47,1
19.47,1
19.39,1
18.82,1
18.82,1
18.82,1
18.33,1
18.33,1
18.33,1
17.51,1
17.51,1
16.699,1
16.279,1
15.91,1
15.91,1
15.91,1
15.339,1
15.339,1
15.339,1
14.73,1
14.73,1
14.73,1
14.179,1
14.179,1
14.179,1
13.559,1
12.969,1
12.42,1
11.94,1
11.94,1
11.54,1
11.54,1
11.259,1
11.259,1
11.259,1
11.01,1
10.889,1
10.889,1
10.889,1
10.79,1
10.79,1
10.79,1
10.67,1
10.67,1
10.67,1
10.57,1
10.51,1
10.42,1
10.32,1
10.32,1
10.23,1
10.13,1
10.04,1
10.04,1
10.04,1
9.969,1
9.969,1
9.969,1
9.84,1
9.75,1
9.75,1
9.75,1
9.679,1
9.679,1
9.679,1
9.679,1
9.679,1
9.62,1
9.62,1
9.55,1
9.55,1
9.55,1
9.49,1
9.49,1
9.49,1
9.42,1
9.42,1
9.36,1
9.29,1
9.29,1
9.2,1
9.2,1
9.2,1
9.13,1
9.13,1
9.07,1
9.07,1
9.03,1
9.03,1
9.03,1
9.03,1
9.03,1
9.03,0
9.07,0
9.07,0
9.07,0
9.07,0
9.07,0
9.07,0
9.07,0
9.07,0
9.07,0
9.07,0
9.07,0
9.03,0
9.03,0
9.03,0
9.0,0
9.0,0
9.0,0
9.0,0
9.0,0
9.0,0
8.94,0
8.94,0
8.94,0
8.9,0
8.9,0
8.9,0
8.9,0
8.9,0
8.9,0
8.87,0
8.87,0
8.87,0
8.94,0
8.94,0
8.94,0
9.0,0
9.0,0
9.0,0
9.07,0
9.07,0
9.07,0
9.099,0
9.099,0
9.13,0
9.13,0
9.13,0
9.2,0
9.2,0
9.2,0
9.23,0
9.23,0
9.23,0
9.29,0
9.29,0
9.29,0
9.33,0
9.33,0
9.33,0
9.36,0
9.36,0
9.36,0
9.36,0
9.36,0
9.36,0
9.36,0
9.36,0
9.36,0
9.33,0
9.33,0
9.33,0
9.33,0
9.33,0
9.33,0
9.33,0
9.33,0
9.33,0
9.389,0
9.389,0
9.389,0
9.42,0
9.42,0
9.42,0
9.46,0
9.46,0
9.46,0
9.49,0
9.49,0
9.49,0
9.519,0
9.519,0
9.519,0
9.519,0
9.519,0
9.519,0
9.55,0
9.55,0
9.55,0
9.55,0
9.55,0
9.58,0
9.58,0
9.58,0
9.62,0
9.62,0
9.62,0
9.65,0
9.65,0
9.65,0
9.679,0
9.679,0
9.679,0
9.78,0
9.78,0
9.78,0
9.87,0
9.87,0
9.87,0
9.969,0
9.969,0
9.969,0
10.04,0
10.04,0
10.099,0
10.099,0
10.099,0
10.16,0
10.16,0
10.16,0
10.23,0
10.23,0
10.23,0
10.23,0
10.23,0
10.23,0
10.19,0
10.19,0
10.19,0
10.19,0
10.19,0
10.19,0
10.16,0
10.16,0
10.16,0
10.13,0
10.13,0
10.13,0
10.13,0
10.13,0
10.13,0
10.07,0
10.07,0
10.07,0
10.04,0
10.04,0
10.04,0
10.04,0
10.04,0
10.04,0
10.07,0
10.07,0
10.07,0
10.099,0
10.099,0
10.13,0
10.16,0
10.16,0
10.16,0
10.23,0
10.23,0
10.23,0
10.26,0
10.26,0
10.26,0
10.32,0
10.32,0
10.32,0
10.349,0
10.349,0
10.349,0
10.45,0
10.45,0
10.45,0
10.54,0
10.54,0
10.639,0
10.639,0
10.639,0
10.7,0
10.7,0
10.7,0
10.76,0
10.76,0
10.76,0
10.849,0
10.849,0
10.849,0
10.98,0
10.98,0
11.04,0
11.04,0
11.04,0
11.139,0
11.139,0
11.139,0
11.2,0
11.2,0
11.2,0
11.23,0
11.23,0
11.23,0
11.259,0
11.259,0
11.32,0
11.32,0
11.32,0
11.38,0
11.38,0
11.38,0
11.41,0
11.41,0
11.41,0
11.48,0
11.48,0
11.48,0
11.509,0
11.509,0
11.57,0
11.57,0
11.57,0
11.63,0
11.63,0
11.66,0
11.66,0
11.66,0
11.719,0
11.719,0
11.719,0
11.75,0
11.75,0
11.75,0
11.78,0
11.78,0
11.78,0
11.809,0
11.809,0
11.809,0
11.809,0
11.809,0
11.809,0
11.84,0
11.84,0
11.84,0
11.84,0
11.84,0
11.84,0
11.88,0
11.88,0
11.88,0
11.88,0
11.88,0
11.88,0
11.88,0
11.88,0
11.88,0
11.88,0
11.88,0
11.84,0
11.84,0
11.84,0
11.84,0
11.84,0
11.84,0
11.84,0
11.84,0
11.84,0
11.84,0
11.84,0
11.84,0
11.88,0
11.88,0
11.88,0
11.91,0
11.91,0
11.94,0
11.94,0
11.94,0
11.94,0
11.94,0
11.94,0
11.94,0
11.94,0
11.94,0
11.94,0
11.94,0
11.94,0
11.94,0
11.969,0
11.969,0
11.969,0
12.0,0
12.0,0
12.0,0
12.0,0
12.0,0
12.0,0
12.03,0
12.03,0
12.03,0
12.03,0
12.03,0
12.03,0
12.059,0
12.059,0
12.059,0
12.09,0
12.09,0
12.09,0
12.12,0
12.12,0
12.12,0
12.15,0
12.15,0
12.15,0
12.179,0
12.179,0
12.179,0
12.21,0
12.21,0
12.21,0
12.24,0
12.24,0
12.24,0
12.269,0
12.269,0
12.269,0
12.33,0
12.33,0
12.33,0
12.36,0
12.36,0
12.36,0
12.389,0
12.389,0
12.389,0
12.45,0
12.45,0
12.45,0
12.509,0
12.509,0
12.509,0
12.57,0
12.57,0
12.57,0
12.639,0
12.639,0
12.7,0
12.7,0
12.7,0
12.759,0
12.759,0
12.759,0
12.849,0
12.849,0
12.849,0
12.91,0
12.91,0
12.91,0
13.0,0
13.0,0
13.0,0
13.059,0
13.059,0
13.059,0
13.179,0
13.179,0
13.179,0
13.29,0
13.29,0
13.349,0
13.349,0
13.349,0
13.41,0
13.41,0
13.41,0
13.469,0
13.469,0
13.469,0
13.53,0
13.53,0
13.53,0
13.59,0
13.59,0
13.59,0
13.62,0
13.62,0
13.62,0
13.679,0
13.679,0
13.679,0
13.71,0
13.71,0
13.71,0
13.74,0
13.74,0
13.74,0
13.799,0
13.799,0
13.799,0
13.86,1
13.86,1
13.889,1
13.889,1
13.889,1
13.95,1
13.95,1
13.95,1
14.0,1
14.0,1
14.03,1
14.03,1
14.03,1
14.059,1
14.059,1
14.059,1
14.0,1
14.0,1
14.0,1
13.92,1
13.92,1
13.92,1
13.889,1
13.889,1
13.92,1
13.92,1
13.92,1
14.0,1
14.0,1
14.0,1
14.09,1
14.09,1
14.09,1
14.21,1
14.21,1
14.21,1
14.36,1
14.36,1
14.53,1
14.53,1
14.53,1
14.679,1
14.679,1
14.679,1
14.759,1
14.759,1
14.759,1
14.91,1
14.91,1
14.969,1
14.969,1
14.969,1
14.99,1
14.99,1
14.99,1
15.049,1
15.049,1
15.049,1
15.17,1
15.17,1
15.17,1
15.23,1
15.23,1
15.23,1
15.23,1
15.23,1
15.23,1
15.019,1
15.019,1
15.019,1
14.759,1
14.759,1
14.759,1
14.589,1
14.589,1
14.469,1
14.469,1
14.469,1
14.36,1
14.36,1
14.36,1
14.21,1
14.09,1
14.0,1
14.0,1
14.0,1
14.0,1
14.0,1
14.0,1
14.03,1
14.03,1
14.03,1
14.15,1
14.15,1
14.15,1
14.269,1
14.269,1
14.44,1
14.44,1
14.44,1
14.62,1
14.62,1
14.79,1
14.969,1
14.969,1
14.969,1
15.139,1
15.139,1
15.139,1
15.339,1
15.339,1
15.339,1
15.63,1
15.63,1
15.63,1
15.91,1
15.91,1
15.91,1
16.08,1
16.08,1
16.08,1
16.19,1
16.19,1
16.19,1
16.309,1
16.309,1
16.309,1
16.34,1
16.34,1
16.359,1
16.359,1
16.39,1
16.39,1
16.39,1
16.39,1
16.39,1
16.359,1
16.359,1
16.359,1
16.19,1
16.19,1
16.19,1
15.849,1
15.849,1
15.679,1
15.679,1
15.679,1
15.45,1
15.45,1
15.45,1
15.139,1
15.139,1
15.139,1
14.99,1
14.99,1
14.99,1
15.049,1
15.049,1
15.049,1
15.019,1
15.019,1
15.019,1
14.91,1
14.91,1
14.969,1
14.969,1
14.969,1
15.08,1
15.08,1
15.08,1
15.2,1
15.2,1
15.28,1
15.28,1
15.28,1
15.4,1
15.4,1
15.4,1
15.54,1
15.54,1
15.54,1
15.63,1
15.63,1
15.63,1
15.65,1
15.65,1
15.65,1
15.599,1
15.599,1
15.509,1
15.509,1
15.509,1
15.48,1
15.48,1
15.48,1
15.54,1
15.54,1
15.54,1
15.57,1
15.57,1
15.599,1
15.599,1
15.599,1
15.63,1
15.63,1
15.63,1
15.63,1
15.63,1
15.63,1
15.63,1
15.63,1
15.63,1
15.599,1
15.599,1
15.599,1
15.63,1
15.63,1
15.63,1
15.65,1
15.65,1
15.65,1
15.71,1
15.71,1
15.71,1
15.799,1
15.799,1
15.799,1
15.74,1
15.74,1
15.74,1
15.679,1
15.679,1
15.71,1
15.71,1
15.71,1
15.83,1
15.83,1
15.83,1
15.94,1
15.94,1
15.94,1
15.94,1
15.94,1
15.94,1
15.91,1
15.91,1
15.799,1
15.799,1
15.799,1
15.54,1
15.54,1
15.54,1
15.28,1
15.28,1
15.28,1
15.11,1
15.11,1
15.11,1
14.99,1
14.99,1
14.99,1
14.94,1
14.94,1
14.94,1
14.82,1
14.82,1
14.82,1
14.73,1
14.73,1
14.73,1
14.73,1
14.73,1
14.73,1
14.759,1
14.79,1
14.79,1
14.79,1
14.79,1
14.79,1
14.79,1
14.759,1
14.759,1
14.71,1
14.71,1
14.71,1
14.679,1
14.679,1
14.679,1
14.65,1
14.65,1
14.65,1
14.65,1
14.65,1
14.65,1
14.65,1
14.65,1
14.65,1
14.679,1
14.679,1
14.73,1
14.73,1
14.73,1
14.82,1
14.82,1
14.82,1
14.88,1
14.88,1
14.88,1
14.969,1
14.969,1
14.969,1
14.99,1
14.99,1
14.99,1
15.019,1
15.019,1
14.969,1
14.969,1
14.969,1
14.91,1
14.91,1
14.91,1
14.849,1
14.849,1
14.849,1
14.82,1
14.82,1
14.79,1
14.79,1
14.79,1
14.79,1
14.79,1
14.79,1
14.759,1
14.759,1
14.759,1
14.73,1
14.73,1
14.71,1
14.71,1
14.71,1
14.62,1
14.62,1
14.62,1
14.53,1
14.53,1
14.53,1
14.44,1
14.44,1
14.44,1
14.36,1
14.36,1
14.36,1
14.299,1
14.299,1
14.24,1
14.24,1
14.24,1
14.179,1
14.179,1
14.179,1
14.179,1
14.179,1
14.179,1
14.179,1
14.179,1
14.179,1
14.179,1
14.179,1
14.179,1
14.179,1
14.179,1
14.179,1
14.179,1
14.179,1
14.179,1
14.179,1
14.12,1
14.12,1
14.12,1
14.059,1
14.059,1
14.059,1
13.95,1
13.95,1
13.86,1
13.86,1
13.86,1
13.769,1
13.769,1
13.769,1
13.71,1
13.71,1
13.71,0
13.65,0
13.65,0
13.65,0
13.59,0
13.59,0
13.59,0
13.559,0
13.559,0
13.559,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.5,0
13.5,0
13.5,0
13.5,0
13.5,0
13.5,0
13.5,0
13.5,0
13.5,0
13.5,0
13.5,0
13.5,0
13.5,0
13.5,0
13.5,0
13.5,0
13.5,0
13.469,0
13.469,0
13.469,0
13.469,0
13.469,0
13.469,0
13.44,0
13.44,0
13.44,0
13.44,0
13.44,0
13.44,0
13.44,0
13.44,0
13.44,0
13.44,0
13.44,0
13.44,0
13.44,0
13.44,0
13.44,0
13.44,0
13.44,0
13.44,0
13.44,0
13.44,0
13.41,0
13.41,0
13.41,0
13.41,0
13.41,0
13.41,0
13.38,0
13.38,0
13.38,0
13.349,0
13.349,0
13.349,0
13.349,0
13.349,0
13.32,0
13.32,0
13.32,0
13.29,0
13.29,0
13.29,0
13.259,0
13.259,0
13.259,0
13.29,0
13.29,0
13.29,0
13.32,0
13.32,0
13.32,0
13.349,0
13.349,0
13.349,0
13.38,0
13.38,0
13.38,0
13.41,0
13.41,0
13.41,0
13.44,0
13.44,0
13.44,0
13.469,0
13.469,0
13.5,0
13.5,0
13.5,0
13.5,0
13.5,0
13.5,0
13.5,0
13.5,0
13.5,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.53,0
13.559,0
13.559,0
13.559,0
13.559,0
13.559,0
13.559,0
13.62,0
13.62,0
13.65,0
13.65,0
13.65,0
13.679,0
13.679,0
13.679,0
13.74,0
13.74,0
13.74,0
13.799,0
13.799,0
13.799,0
13.86,0
13.86,0
13.92,0
13.92,0
13.98,0
13.98,0
13.98,0
14.0,0
14.0,0
14.03,0
14.03,0
14.03,0
14.09,0
14.09,0
14.09,0
14.12,0
14.12,0
14.12,0
14.12,0
14.12,0
14.12,0
14.15,0
14.15,0
14.15,0
14.15,0
14.15,0
14.15,0
14.179,0
14.179,0
14.179,0
14.179,0
14.179,0
14.179,0
14.21,0
14.21,0
14.21,0
14.24,0
14.24,0
14.24,0
14.24,0
14.24,0
14.24,0
14.24,0
14.24,0
14.21,0
14.21,0
14.179,0
14.179,0
14.179,0
14.15,0
14.15,0
14.15,0
14.15,0
14.15,0
14.15,0
14.15,0
14.15,0
14.15,0
14.15,0
14.21,0
14.21,0
14.21,0
14.269,0
14.269,0
14.269,0
14.299,0
14.299,0
14.299,0
14.33,0
14.33,0
14.33,0
14.36,0
14.36,0
14.36,0
14.389,0
14.389,0
14.389,0
14.41,0
14.41,0
14.41,0
14.41,0
14.41,0
14.41,0
14.44,0
14.44,0
14.44,0
14.469,0
14.469,0
14.53,0
14.53,0
14.53,0
14.62,0
14.62,0
14.62,0
14.679,0
14.679,0
14.679,0
14.759,0
14.759,0
14.759,0
14.849,0
14.849,0
14.849,0
14.969,0
14.969,0
14.969,0
15.08,0
15.08,0
15.08,0
15.2,0
15.2,0
15.339,0
15.339,0
15.339,0
15.48,0
15.48,0
15.48,0
15.57,0
15.57,0
15.57,0
15.679,0
15.679,0
15.679,0
15.799,0
15.799,0
15.799,0
15.849,0
15.849,0
15.91,0
15.91,0
15.91,0
16.0,0
16.0,0
16.0,0
16.109,0
16.109,0
16.25,0
16.449,0
16.449,0
16.449,0
16.64,0
16.64,0
16.779,0
16.779,0
16.92,0
16.92,0
16.92,0
17.06,0
17.06,0
17.06,0
17.23,0
17.23,0
17.23,0
17.4,0
17.4,0
17.4,0
17.529,0
17.529,0
17.67,0
17.67,0
17.779,0
17.779,0
17.779,0
17.97,0
17.97,0
17.97,0
18.19,0
18.19,0
18.19,0
18.3,0
18.3,0
18.3,0
18.359,0
18.359,0
18.359,0
18.279,0
18.279,0
18.359,0
18.359,0
18.359,0
18.52,0
18.52,0
18.82,0
18.82,0
19.06,1
19.06,1
19.06,1
19.3,1
19.3,1
19.55,1
19.55,1
19.55,1
19.71,1
19.71,1
19.71,1
19.92,1
19.92,1
19.92,1
20.189,1
20.189,1
20.42,1
20.42,1
20.77,1
20.77,1
20.77,1
21.21,1
21.21,1
21.21,1
21.63,1
21.63,1
21.63,1
21.939,1
21.939,1
21.939,1
22.07,1
22.07,1
22.07,1
22.1,1
22.1,1
22.1,1
22.02,1
22.02,1
21.99,1
21.99,1
21.99,1
21.99,1
22.02,1
22.02,1
22.199,1
22.199,1
22.199,1
22.38,1
22.38,1
22.38,1
22.689,1
22.689,1
22.689,1
23.1,1
23.1,1
23.449,1
23.449,1
23.66,1
23.66,1
23.68,1
23.68,1
23.68,1
23.71,1
23.71,1
23.71,1
23.66,1
23.66,1
23.66,1
23.56,1
23.56,1
23.449,1
23.449,1
23.449,1
23.4,1
23.4,1
23.4,1
23.35,1
23.35,1
23.35,1
23.33,1
23.33,1
23.33,1
23.279,1
23.279,1
23.38,1
23.38,1
23.38,1
23.35,1
23.35,1
23.35,1
23.23,1
23.23,1
23.23,1
23.119,1
23.119,1
23.119,1
23.15,1
23.15,1
23.15,1
23.199,1
23.199,1
23.199,1
23.38,1
23.38,1
23.38,1
23.56,1
23.56,1
23.56,1
23.68,1
23.68,1
23.68,1
23.81,1
23.81,1
23.81,1
23.84,1
23.84,1
23.84,1
23.789,1
23.789,1
23.789,1
23.63,1
23.63,1
23.63,1
23.529,1
23.529,1
23.529,1
23.51,1
23.51,1
23.51,1
23.48,1
23.48,1
23.51,1
23.51,1
23.51,1
23.449,1
23.449,1
23.449,1
23.23,1
23.23,1
23.23,1
23.0,1
23.0,1
22.84,1
22.84,1
22.84,1
22.609,1
22.609,1
22.609,1
22.23,1
22.23,1
22.23,1
21.91,1
21.91,1
21.91,1
21.66,1
21.66,1
21.66,1
21.449,1
21.449,1
21.449,1
21.24,1
21.24,1
21.24,1
20.98,1
20.98,1
20.98,1
20.789,1
20.789,1
20.789,1
20.77,1
20.77,1
20.77,1
20.85,1
20.85,1
20.85,1
20.949,1
20.949,1
20.949,1
21.13,1
21.13,1
21.13,1
21.369,1
21.369,1
21.369,1
21.66,1
21.66,1
21.66,1
22.02,1
22.02,1
22.02,1
22.38,1
22.38,1
22.789,1
22.789,1
22.789,1
23.17,1
23.17,1
23.449,1
23.449,1
23.449,1
23.529,1
23.529,1
23.529,1
23.58,1
23.58,1
23.58,1
23.789,1
23.789,1
23.789,1
24.01,1
24.01,1
24.01,1
24.439,1
24.439,1
24.439,1
24.97,1
24.97,1
24.97,1
25.49,1
25.49,1
25.49,1
26.019,1
26.019,1
26.019,1
26.39,1
26.39,1
26.189,1
26.189,1
26.189,1
25.57,1
25.57,1
25.57,1
24.769,1
24.769,1
24.769,1
23.99,1
23.99,1
23.529,1
23.529,1
23.529,1
23.279,1
23.279,1
22.89,1
22.89,1
22.89,1
22.119,1
22.119,1
22.119,1
21.289,1
21.289,1
21.289,1
20.74,1
20.74,1
20.74,1
20.449,1
20.449,1
20.449,1
20.24,1
20.24,1
20.24,1
20.08,1
20.08,1
20.08,1
19.789,1
19.789,1
19.789,1
19.359,1
19.359,1
19.359,1
18.869,1
18.869,1
18.869,1
18.58,1
18.58,1
18.58,1
18.25,1
18.25,1
18.25,1
18.029,1
18.029,1
18.029,1
17.89,1
17.89,1
17.89,1
17.779,1
17.779,1
17.779,1
17.56,1
17.56,1
17.56,1
17.23,1
17.23,1
17.23,1
16.98,1
16.98,1
16.98,1
16.81,1
16.81,1
16.81,1
16.59,1
16.59,1
16.279,1
16.279,1
16.279,1
16.02,1
16.02,1
16.02,1
15.83,1
15.83,1
15.83,1
15.679,1
15.679,1
15.679,1
15.54,1
15.54,1
15.54,1
15.37,1
15.37,1
15.37,1
15.25,1
15.25,1
15.25,1
15.139,1
15.139,1
15.049,1
15.049,1
14.99,1
14.99,1
14.99,1
14.969,1
14.969,1
14.969,1
14.969,1
14.94,1
14.94,1
14.91,1
14.91,1
14.88,1
14.88,1
14.88,1
14.82,1
14.82,1
14.79,1
14.79,1
14.79,1
14.759,1
14.759,1
14.759,1
14.71,1
14.71,1
14.679,1
14.679,1
14.679,1
14.559,1
14.559,1
14.44,1
14.44,1
14.44,1
14.269,1
14.269,1
14.09,1
14.09,1
14.09,1
13.92,1
13.92,1
13.92,1
13.769,1
13.769,1
13.769,1
13.62,1
13.62,1
13.62,1
13.5,1
13.5,1
13.5,1
13.38,1
13.38,1
13.38,1
13.29,1
13.29,1
13.179,1
13.179,1
13.179,1
13.09,1
13.09,1
13.09,1
13.03,1
13.03,1
13.03,1
12.969,1
12.969,1
12.969,1
12.91,1
12.91,1
12.91,1
12.88,0
12.88,0
12.88,0
12.849,0
12.849,0
12.849,0
12.82,0
12.82,0
12.82,0
12.82,0
12.82,0
12.82,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
12.79,0
